Strike,Moneyness,Bid,Mid,Ask,Latest,Change,%Change,Volume,"Open Int","OI Chg",IV,Delta,Type,Time
"6,790.00",+1.45%,129.50,131.80,134.10,125.45,+125.45,unch,3,2,unch,17.66%,0.7386,Call,02/24/26
"6,795.00",+1.38%,122.50,130.50,138.50,126.45,+126.45,unch,7,7,unch,17.11%,0.7349,Call,02/24/26
"6,800.00",+1.31%,121.70,123.75,125.80,115.40,+18.00,+18.48%,11,44,+9,17.39%,0.7215,Call,02/24/26
"6,805.00",+1.23%,114.70,122.70,130.70,122.67,+27.27,+28.58%,10,17,+7,18.14%,0.7036,Call,02/24/26
"6,810.00",+1.16%,115.90,116.15,116.40,116.70,+21.41,+22.47%,10,20,+2,17.22%,0.7024,Call,02/24/26
"6,815.00",+1.09%,112.10,112.35,112.60,106.43,+16.53,+18.39%,1,8,+1,17.11%,0.6927,Call,02/24/26
"6,820.00",+1.02%,108.30,108.55,108.80,102.50,+12.50,+13.89%,4,23,+1,16.99%,0.6829,Call,02/24/26
"6,825.00",+0.94%,104.50,104.80,105.10,108.22,+27.72,+34.43%,18,53,+9,16.87%,0.6728,Call,02/24/26
"6,830.00",+0.87%,100.80,101.10,101.40,110.80,+6.10,+5.83%,1,30,+8,16.76%,0.6624,Call,02/24/26
"6,835.00",+0.80%,97.20,97.45,97.70,100.10,+5.10,+5.37%,2,45,+26,16.64%,0.6518,Call,02/25/26
"6,840.00",+0.73%,93.60,93.85,94.10,90.42,+13.42,+17.43%,15,73,+17,16.52%,0.6408,Call,02/24/26
"6,845.00",+0.65%,90.00,90.25,90.50,93.06,+17.91,+23.83%,25,32,+14,16.39%,0.6298,Call,02/24/26
"6,850.00",+0.58%,86.50,86.75,87.00,85.90,+19.92,+30.19%,62,99,+8,16.28%,0.6183,Call,02/24/26
"6,855.00",+0.51%,83.00,83.25,83.50,85.52,+14.62,+20.62%,52,34,+11,16.14%,0.6067,Call,02/24/26
"6,860.00",+0.44%,79.50,79.75,80.00,77.98,+15.58,+24.97%,26,120,unch,16.00%,0.5949,Call,02/24/26
"6,865.00",+0.36%,76.10,76.35,76.60,74.43,+8.93,+13.63%,27,52,+7,15.86%,0.5827,Call,02/24/26
"6,870.00",+0.29%,72.80,73.05,73.30,72.30,+16.20,+28.88%,44,82,+8,15.74%,0.5702,Call,02/24/26
"6,875.00",+0.22%,69.50,69.75,70.00,72.45,+19.85,+37.74%,44,37,unch,15.60%,0.5574,Call,02/24/26
"6,880.00",+0.15%,66.20,66.45,66.70,69.15,+14.91,+27.49%,189,130,+16,15.44%,0.5445,Call,02/24/26
"6,885.00",+0.07%,63.00,63.30,63.60,65.16,+16.91,+35.05%,63,39,+2,15.31%,0.5312,Call,02/24/26
"6,890.00",unch,59.90,60.15,60.40,62.83,+18.82,+42.76%,120,41,+3,15.16%,0.5176,Call,02/24/26
"6,895.00",-0.07%,56.80,57.05,57.30,58.65,+17.63,+42.98%,130,45,+6,15.00%,0.5038,Call,02/24/26
"6,900.00",-0.14%,53.80,54.05,54.30,54.55,+10.45,+23.70%,"3,740",354,+1,14.86%,0.4897,Call,02/24/26
"6,905.00",-0.22%,50.80,51.10,51.40,51.55,+13.75,+36.38%,"3,672",37,+14,14.70%,0.4753,Call,02/24/26
"6,910.00",-0.29%,47.90,48.20,48.50,50.00,+13.70,+37.74%,68,120,+10,14.55%,0.4607,Call,02/24/26
"6,915.00",-0.36%,45.10,45.40,45.70,47.20,+11.00,+30.39%,50,22,+5,14.39%,0.4458,Call,02/24/26
"6,920.00",-0.43%,42.40,42.65,42.90,42.95,+11.82,+37.97%,145,77,+7,14.23%,0.4307,Call,02/24/26
"6,925.00",-0.51%,39.70,39.95,40.20,41.60,+11.93,+40.21%,34,98,+35,14.07%,0.4153,Call,02/24/26
"6,930.00",-0.58%,37.10,37.35,37.60,40.18,+9.87,+32.56%,83,192,+9,13.90%,0.3996,Call,02/24/26
"6,935.00",-0.65%,34.50,34.80,35.10,36.60,+0.93,+2.61%,6,22,+8,13.73%,0.3838,Call,02/25/26
"6,940.00",-0.72%,32.20,32.40,32.60,32.48,+5.88,+22.11%,51,102,+33,13.60%,0.3681,Call,02/24/26
"6,945.00",-0.80%,29.80,30.00,30.20,30.43,+7.83,+34.65%,134,44,+24,13.40%,0.3516,Call,02/24/26
"6,950.00",-0.87%,27.50,27.70,27.90,28.10,+6.35,+29.20%,425,442,-50,13.22%,0.3352,Call,02/24/26
"6,955.00",-0.94%,25.30,25.50,25.70,25.64,+7.02,+37.70%,459,28,+3,13.09%,0.3192,Call,02/24/26
"6,960.00",-1.01%,23.20,23.40,23.60,24.50,+7.38,+43.11%,165,811,+2,12.88%,0.3021,Call,02/24/26
"6,965.00",-1.09%,21.10,21.30,21.50,21.45,+5.40,+33.64%,109,80,+58,12.72%,0.2858,Call,02/24/26
"6,970.00",-1.16%,19.20,19.40,19.60,19.70,+5.70,+40.71%,121,388,+5,12.50%,0.2686,Call,02/24/26
"6,975.00",-1.23%,17.40,17.60,17.80,17.68,+3.78,+27.19%,438,468,+301,12.36%,0.2526,Call,02/24/26
"6,980.00",-1.31%,15.60,15.80,16.00,16.10,+4.05,+33.61%,857,756,+603,12.13%,0.2351,Call,02/24/26
"6,985.00",-1.38%,14.00,14.20,14.40,14.27,+1.76,+14.07%,78,559,+10,11.99%,0.2194,Call,02/24/26
"6,990.00",-1.45%,12.40,12.60,12.80,12.72,+2.78,+27.97%,166,152,+7,11.80%,0.2031,Call,02/24/26
"6,995.00",-1.52%,11.00,11.15,11.30,11.21,+2.26,+25.25%,108,344,+21,11.58%,0.1865,Call,02/24/26
"7,000.00",-1.60%,9.60,9.80,10.00,12.38,+2.68,+27.63%,20,931,+204,11.33%,0.1693,Call,02/24/26
"7,005.00",-1.67%,8.40,8.55,8.70,8.61,+1.36,+18.76%,315,59,-1,11.20%,0.1553,Call,02/24/26
"7,010.00",-1.74%,7.30,7.45,7.60,7.30,+1.15,+18.70%,208,82,+12,10.93%,0.1386,Call,02/24/26
"7,015.00",-1.81%,6.30,6.40,6.50,8.31,+1.91,+29.84%,20,43,+9,10.80%,0.1257,Call,02/24/26
"7,020.00",-1.89%,5.30,5.45,5.60,6.15,+1.37,+28.66%,385,166,+57,10.61%,0.1118,Call,02/24/26
"7,025.00",-1.96%,4.50,4.60,4.70,4.67,+0.82,+21.30%,821,487,+116,10.45%,0.0995,Call,02/24/26
"7,030.00",-2.03%,3.70,3.85,4.00,3.80,-0.20,-5.00%,518,261,+68,10.19%,0.0856,Call,02/24/26
"7,035.00",-2.10%,3.00,3.15,3.30,3.27,-0.19,-5.49%,"1,214",95,+95,10.09%,0.0760,Call,02/24/26
"7,040.00",-2.18%,2.50,2.60,2.70,2.55,+0.21,+8.97%,"1,359","1,722","+1,550",9.79%,0.0631,Call,02/24/26
"7,050.00",-2.32%,1.60,1.70,1.80,2.47,+0.87,+54.38%,23,"2,722",-42,9.37%,0.0439,Call,02/24/26
"7,060.00",-2.47%,0.95,1.05,1.15,0.97,-0.43,-30.71%,"1,245",984,"-1,673",9.01%,0.0293,Call,02/24/26
"7,070.00",-2.61%,0.55,0.65,0.75,1.02,+0.42,+70.00%,23,298,+116,8.76%,0.0197,Call,02/24/26
"7,075.00",-2.68%,0.40,0.50,0.60,0.45,-0.10,-18.18%,923,526,+48,8.60%,0.0155,Call,02/24/26
"7,080.00",-2.76%,0.30,0.43,0.55,0.30,-0.33,-52.38%,387,161,+47,8.34%,0.0110,Call,02/24/26
"7,090.00",-2.90%,0.15,0.25,0.35,0.15,-0.25,-62.50%,357,303,+57,8.02%,0.0061,Call,02/24/26
"7,100.00",-3.05%,0.10,0.20,0.30,0.15,-0.12,-44.44%,539,499,+49,8.38%,0.0059,Call,02/24/26
"7,110.00",-3.19%,0.05,0.15,0.25,0.10,-0.10,-50.00%,166,343,+74,8.36%,0.0041,Call,02/24/26
"7,125.00",-3.41%,0.05,0.13,0.20,0.10,-0.05,-33.33%,335,614,-21,8.87%,0.0038,Call,02/24/26
"7,150.00",-3.77%,0.00,0.05,0.10,0.10,+0.05,+100.00%,13,331,+1,9.08%,0.0020,Call,02/25/26
"7,175.00",-4.14%,0.00,0.08,0.15,0.10,+0.04,+66.67%,203,282,+68,10.55%,0.0033,Call,02/24/26
"7,200.00",-4.50%,0.00,0.05,0.10,0.05,unch,unch,21,513,+16,10.65%,0.0017,Call,02/24/26
"7,225.00",-4.86%,0.00,0.05,0.10,0.05,-0.09,-64.29%,119,147,-1,11.42%,0.0016,Call,02/24/26
"7,250.00",-5.22%,0.00,0.05,0.10,0.09,unch,unch,0,235,-1,12.99%,0.0027,Call,02/23/26
"7,275.00",-5.59%,0.00,0.05,0.10,0.12,unch,unch,0,65,unch,13.79%,0.0026,Call,02/18/26
"7,300.00",-5.95%,0.00,0.05,0.10,0.05,unch,unch,0,77,unch,14.58%,0.0024,Call,02/23/26
"7,325.00",-6.31%,0.00,0.05,0.10,0.10,unch,unch,0,44,unch,15.37%,0.0023,Call,02/18/26
"7,350.00",-6.68%,0.00,0.05,0.10,0.05,+0.05,unch,1,14,unch,15.19%,0.0012,Call,02/24/26
"7,375.00",-7.04%,0.00,0.05,0.10,0.05,unch,unch,0,30,+15,16.92%,0.0021,Call,02/23/26
"7,400.00",-7.40%,0.00,0.05,0.10,0.12,unch,unch,0,29,unch,17.69%,0.0020,Call,02/18/26
"7,425.00",-7.76%,0.00,0.08,0.15,0.22,unch,unch,0,7,unch,19.17%,0.0028,Call,02/12/26
"7,450.00",-8.13%,0.00,0.08,0.15,0.40,unch,unch,0,5,unch,19.95%,0.0027,Call,02/06/26
"7,500.00",-8.85%,0.00,0.08,0.15,0.10,unch,unch,0,18,unch,21.50%,0.0025,Call,02/17/26
"7,600.00",-10.30%,0.00,0.05,0.10,0.22,unch,unch,0,11,unch,23.65%,0.0016,Call,02/09/26
"7,800.00",-13.21%,0.00,0.05,0.10,0.15,unch,unch,0,4,unch,29.32%,0.0013,Call,02/09/26
"8,000.00",-16.11%,0.00,0.05,0.10,0.05,unch,unch,0,28,unch,34.75%,0.0011,Call,02/19/26
"8,200.00",-19.01%,0.00,0.05,0.10,0.00,unch,unch,0,0,unch,39.98%,0.0010,Call,N/A
"8,400.00",-21.91%,0.00,0.05,0.10,0.00,unch,unch,0,0,unch,45.02%,0.0009,Call,N/A
"8,600.00",-24.82%,0.00,0.05,0.10,0.00,unch,unch,0,0,unch,49.90%,0.0008,Call,N/A
"8,800.00",-27.72%,0.00,0.05,0.10,0.00,unch,unch,0,0,unch,54.62%,0.0007,Call,N/A
"9,000.00",-30.62%,0.00,0.05,0.10,0.00,unch,unch,0,0,unch,59.20%,0.0007,Call,N/A
"2,800.00",-59.36%,0.00,0.05,0.10,0.05,unch,unch,0,5,unch,191.25%,-0.0002,Put,02/23/26
"3,000.00",-56.46%,0.00,0.05,0.10,0.10,unch,unch,0,20,unch,177.15%,-0.0002,Put,02/03/26
"3,200.00",-53.56%,0.00,0.05,0.10,0.10,unch,unch,0,3,unch,163.97%,-0.0002,Put,02/06/26
"3,400.00",-50.65%,0.00,0.05,0.10,0.15,unch,unch,0,1,unch,151.57%,-0.0003,Put,02/13/26
"3,600.00",-47.75%,0.00,0.05,0.10,0.10,unch,unch,0,21,unch,139.87%,-0.0003,Put,02/11/26
"3,800.00",-44.85%,0.00,0.05,0.10,0.05,unch,unch,0,102,unch,128.78%,-0.0003,Put,02/19/26
"4,000.00",-41.95%,0.00,0.08,0.15,0.05,unch,unch,0,265,+10,121.89%,-0.0005,Put,02/23/26
"4,200.00",-39.04%,0.00,0.05,0.10,0.05,unch,unch,2,"1,540",+4,103.01%,-0.0002,Put,02/24/26
"4,400.00",-36.14%,0.00,0.00,0.00,0.03,-0.02,-40.00%,150,233,+12,90.68%,-0.0001,Put,02/24/26
"4,600.00",-33.24%,0.00,0.08,0.15,0.05,-0.10,-66.67%,720,999,+20,85.01%,-0.0002,Put,02/24/26
"4,800.00",-30.33%,0.00,0.08,0.15,0.05,-0.10,-66.67%,161,322,+1,76.55%,-0.0003,Put,02/24/26
"5,000.00",-27.43%,0.00,0.08,0.15,0.05,-0.19,-79.17%,"1,324",112,+56,68.39%,-0.0003,Put,02/24/26
"5,200.00",-24.53%,0.00,0.13,0.25,0.10,-0.15,-60.00%,272,238,+2,63.74%,-0.0006,Put,02/24/26
"5,400.00",-21.63%,0.05,0.13,0.20,0.10,-0.40,-80.00%,453,833,-6,55.75%,-0.0007,Put,02/24/26
"5,500.00",-20.17%,0.05,0.18,0.30,0.15,-0.55,-78.57%,"1,158",450,-6,53.61%,-0.0010,Put,02/24/26
"5,600.00",-18.72%,0.10,0.20,0.30,0.20,-0.35,-63.64%,653,"1,001",+5,50.90%,-0.0014,Put,02/24/26
"5,700.00",-17.27%,0.15,0.25,0.35,0.30,-0.55,-64.71%,689,"8,276",+2,48.69%,-0.0022,Put,02/24/26
"5,800.00",-15.82%,0.15,0.33,0.50,0.30,-0.49,-62.03%,192,272,-13,44.61%,-0.0023,Put,02/24/26
"5,850.00",-15.10%,0.20,0.30,0.40,0.30,+0.30,unch,147,2,unch,42.59%,-0.0024,Put,02/24/26
"5,875.00",-14.73%,0.15,0.33,0.50,0.30,-0.85,-73.91%,9,28,+17,41.58%,-0.0025,Put,02/24/26
"5,900.00",-14.37%,0.20,0.38,0.55,0.35,+0.35,unch,254,304,unch,41.20%,-0.0029,Put,02/24/26
"5,925.00",-14.01%,0.20,0.38,0.55,0.35,-1.30,-78.79%,62,85,+5,40.18%,-0.0030,Put,02/24/26
"5,950.00",-13.64%,0.20,0.40,0.60,0.40,-0.85,-68.00%,30,26,+12,39.71%,-0.0034,Put,02/24/26
"5,975.00",-13.28%,0.25,0.43,0.60,0.40,-0.95,-70.37%,6,116,+47,38.68%,-0.0035,Put,02/24/26
"6,000.00",-12.92%,0.35,0.45,0.55,0.45,-0.73,-61.86%,"2,119",276,+48,38.13%,-0.0039,Put,02/24/26
"6,025.00",-12.56%,0.30,0.48,0.65,0.46,-0.99,-68.28%,28,35,+9,37.19%,-0.0041,Put,02/24/26
"6,050.00",-12.19%,0.30,0.50,0.70,0.50,-0.85,-62.96%,22,29,+15,36.49%,-0.0045,Put,02/24/26
"6,075.00",-11.83%,0.35,0.52,0.70,0.55,+0.55,unch,61,16,unch,35.82%,-0.0050,Put,02/24/26
"6,100.00",-11.47%,0.50,0.60,0.70,0.50,-1.00,-66.67%,114,543,-65,34.42%,-0.0048,Put,02/24/26
"6,125.00",-11.10%,0.40,0.60,0.80,0.60,-1.07,-64.07%,36,69,-5,34.07%,-0.0057,Put,02/24/26
"6,150.00",-10.74%,0.45,0.65,0.85,0.60,-1.70,-73.91%,63,122,+10,33.03%,-0.0058,Put,02/24/26
