Strike,Moneyness,Bid,Mid,Ask,Latest,Change,%Change,Volume,"Open Int","OI Chg",IV,Delta,Type,Time
"4,425.00",+35.78%,"2,534.40","2,540.30","2,546.20",0.00,unch,unch,0,0,unch,0.00%,0.0000,Call,N/A
"4,450.00",+35.41%,"2,510.40","2,516.25","2,522.10",0.00,unch,unch,0,0,unch,0.00%,0.0000,Call,N/A
"4,475.00",+35.05%,"2,486.50","2,492.35","2,498.20",0.00,unch,unch,0,0,unch,0.00%,0.0000,Call,N/A
"4,500.00",+34.69%,"2,462.50","2,468.35","2,474.20",0.00,unch,unch,0,0,unch,0.00%,0.0000,Call,N/A
"4,525.00",+34.33%,"2,438.60","2,444.85","2,451.10","2,144.84",unch,unch,0,1,unch,0.00%,0.0000,Call,09/09/25
"4,550.00",+33.96%,"2,414.80","2,420.50","2,426.20","2,389.46",unch,unch,0,1,+1,0.00%,0.0000,Call,02/23/26
"4,575.00",+33.60%,"2,390.30","2,396.70","2,403.10",0.00,unch,unch,0,0,unch,17.45%,0.9998,Call,N/A
"4,600.00",+33.24%,"2,366.40","2,372.80","2,379.20",0.00,unch,unch,0,0,unch,21.75%,0.9978,Call,N/A
"4,625.00",+32.87%,"2,342.70","2,348.95","2,355.20",0.00,unch,unch,0,0,unch,23.10%,0.9961,Call,N/A
"4,650.00",+32.51%,"2,319.30","2,324.80","2,330.30",0.00,unch,unch,0,0,unch,23.48%,0.9952,Call,N/A
"4,675.00",+32.15%,"2,294.80","2,301.10","2,307.40",0.00,unch,unch,0,0,unch,24.29%,0.9934,Call,N/A
"4,700.00",+31.79%,"2,271.10","2,277.05","2,283.00",0.00,unch,unch,0,0,unch,24.53%,0.9923,Call,N/A
"4,725.00",+31.42%,"2,247.60","2,253.35","2,259.10",0.00,unch,unch,0,0,unch,25.00%,0.9906,Call,N/A
"4,750.00",+31.06%,"2,223.80","2,229.55","2,235.30",0.00,unch,unch,0,0,unch,25.28%,0.9892,Call,N/A
"4,775.00",+30.70%,"2,200.20","2,205.55","2,210.90",0.00,unch,unch,0,0,unch,25.36%,0.9881,Call,N/A
"4,800.00",+30.33%,"2,176.20","2,182.15","2,188.10","2,215.18",unch,unch,0,1,unch,25.77%,0.9860,Call,11/12/25
"4,825.00",+29.97%,"2,152.80","2,158.05","2,163.30",0.00,unch,unch,0,0,unch,25.72%,0.9851,Call,N/A
"4,850.00",+29.61%,"2,129.10","2,134.70","2,140.30","1,770.06",unch,unch,0,0,unch,26.03%,0.9830,Call,07/24/25
"4,875.00",+29.25%,"2,105.60","2,110.95","2,116.30",0.00,unch,unch,0,0,unch,26.10%,0.9816,Call,N/A
"4,900.00",+28.88%,"2,081.90","2,087.20","2,092.50",0.00,unch,unch,0,0,unch,26.13%,0.9802,Call,N/A
"4,925.00",+28.52%,"2,058.30","2,063.55","2,068.80",0.00,unch,unch,0,0,unch,26.19%,0.9786,Call,N/A
"4,950.00",+28.16%,"2,034.70","2,039.65","2,044.60",0.00,unch,unch,0,0,unch,26.12%,0.9774,Call,N/A
"4,975.00",+27.79%,"2,010.80","2,015.85","2,020.90",0.00,unch,unch,0,0,unch,26.08%,0.9760,Call,N/A
"5,000.00",+27.43%,"1,987.50","1,992.35","1,997.20","1,934.73",unch,unch,0,"18,177",+1,26.13%,0.9742,Call,02/23/26
"5,025.00",+27.07%,"1,963.70","1,968.70","1,973.70",0.00,unch,unch,0,0,unch,26.10%,0.9727,Call,N/A
"5,050.00",+26.71%,"1,940.40","1,945.25","1,950.10",0.00,unch,unch,0,0,unch,26.12%,0.9708,Call,N/A
"5,075.00",+26.34%,"1,916.60","1,921.55","1,926.50",0.00,unch,unch,0,0,unch,26.05%,0.9693,Call,N/A
"5,100.00",+25.98%,"1,892.90","1,897.90","1,902.90","1,532.42",unch,unch,0,11,unch,25.98%,0.9677,Call,08/11/25
"5,125.00",+25.62%,"1,869.50","1,874.45","1,879.40",0.00,unch,unch,0,0,unch,25.95%,0.9659,Call,N/A
"5,150.00",+25.25%,"1,846.60","1,851.30","1,856.00","1,782.41",unch,unch,0,2,unch,25.98%,0.9636,Call,10/03/25
"5,175.00",+24.89%,"1,822.90","1,827.75","1,832.60",0.00,unch,unch,0,0,unch,25.90%,0.9619,Call,N/A
"5,200.00",+24.53%,"1,799.40","1,804.25","1,809.10","1,821.57",unch,unch,0,0,unch,25.81%,0.9600,Call,12/04/25
"5,225.00",+24.17%,"1,776.10","1,780.90","1,785.70",0.00,unch,unch,0,0,unch,25.75%,0.9580,Call,N/A
"5,250.00",+23.80%,"1,752.80","1,757.65","1,762.50",0.00,unch,unch,0,0,unch,25.70%,0.9559,Call,N/A
"5,275.00",+23.44%,"1,732.60","1,734.55","1,736.50",0.00,unch,unch,0,0,unch,25.67%,0.9535,Call,N/A
"5,300.00",+23.08%,"1,709.40","1,711.35","1,713.30","1,471.17",unch,unch,0,1,unch,25.60%,0.9513,Call,11/21/25
"5,325.00",+22.71%,"1,686.20","1,688.10","1,690.00","1,332.79",unch,unch,0,1,unch,25.52%,0.9491,Call,08/20/25
"5,350.00",+22.35%,"1,663.10","1,665.00","1,666.90","1,412.50",unch,unch,0,2,unch,25.44%,0.9467,Call,09/08/25
"5,375.00",+21.99%,"1,640.00","1,641.85","1,643.70",0.00,unch,unch,0,0,unch,25.35%,0.9444,Call,N/A
"5,400.00",+21.63%,"1,616.90","1,618.75","1,620.60","1,458.56",unch,unch,0,1,unch,25.26%,0.9420,Call,10/10/25
"5,425.00",+21.26%,"1,593.90","1,595.75","1,597.60","1,348.20",unch,unch,0,1,unch,25.18%,0.9394,Call,09/08/25
"5,450.00",+20.90%,"1,570.80","1,572.70","1,574.60","1,304.87",unch,unch,0,1,unch,25.07%,0.9369,Call,08/15/25
"5,475.00",+20.54%,"1,547.90","1,549.80","1,551.70",0.00,unch,unch,0,0,unch,24.98%,0.9343,Call,N/A
"5,500.00",+20.17%,"1,525.00","1,526.90","1,528.80","1,532.76",+31.01,+2.06%,1,77,+1,24.88%,0.9315,Call,02/24/26
"5,525.00",+19.81%,"1,502.20","1,504.10","1,506.00","1,237.85",unch,unch,0,1,unch,24.79%,0.9287,Call,08/25/25
"5,550.00",+19.45%,"1,479.40","1,481.30","1,483.20",0.00,unch,unch,0,0,unch,24.68%,0.9258,Call,N/A
"5,575.00",+19.09%,"1,456.70","1,458.55","1,460.40",0.00,unch,unch,0,0,unch,24.58%,0.9229,Call,N/A
"5,600.00",+18.72%,"1,434.00","1,435.85","1,437.70","1,067.20",unch,unch,0,3,unch,24.47%,0.9199,Call,08/05/25
"5,625.00",+18.36%,"1,411.40","1,413.25","1,415.10","1,163.70",unch,unch,0,1,unch,24.36%,0.9167,Call,08/15/25
"5,650.00",+18.00%,"1,388.80","1,390.60","1,392.40",0.00,unch,unch,0,0,unch,24.24%,0.9136,Call,N/A
"5,675.00",+17.64%,"1,366.40","1,368.15","1,369.90",0.00,unch,unch,0,0,unch,24.14%,0.9102,Call,N/A
"5,700.00",+17.27%,"1,343.90","1,345.70","1,347.50","1,040.40",unch,unch,0,1,unch,24.02%,0.9068,Call,08/07/25
"5,725.00",+16.91%,"1,321.50","1,323.30","1,325.10",0.00,unch,unch,0,0,unch,23.91%,0.9034,Call,N/A
"5,750.00",+16.55%,"1,299.20","1,300.95","1,302.70","1,273.65",unch,unch,0,3,unch,23.79%,0.8998,Call,10/20/25
"5,775.00",+16.18%,"1,276.90","1,278.65","1,280.40",0.00,unch,unch,0,0,unch,23.66%,0.8962,Call,N/A
"5,800.00",+15.82%,"1,254.70","1,256.45","1,258.20","1,254.57","+1,254.57",unch,1,"1,502",unch,23.54%,0.8924,Call,02/24/26
"5,825.00",+15.46%,"1,232.60","1,234.30","1,236.00","1,134.33",unch,unch,0,1,unch,23.42%,0.8885,Call,09/18/25
"5,850.00",+15.10%,"1,210.50","1,212.20","1,213.90",978.15,unch,unch,0,1,unch,23.29%,0.8846,Call,08/25/25
"5,875.00",+14.73%,"1,188.50","1,190.20","1,191.90","1,184.40",unch,unch,0,17,unch,23.17%,0.8805,Call,11/26/25
"5,900.00",+14.37%,"1,166.60","1,168.30","1,170.00","1,116.52","+1,116.52",unch,1,23,unch,23.04%,0.8763,Call,02/24/26
"5,925.00",+14.01%,"1,144.80","1,146.45","1,148.10","1,144.64","+1,144.64",unch,1,12,unch,22.91%,0.8719,Call,02/24/26
"5,950.00",+13.64%,"1,123.00","1,124.65","1,126.30",898.89,unch,unch,0,25,unch,22.78%,0.8675,Call,09/05/25
"5,975.00",+13.28%,"1,101.30","1,102.95","1,104.60","1,135.50",unch,unch,0,5,unch,22.65%,0.8630,Call,12/08/25
"6,000.00",+12.92%,"1,079.60","1,081.25","1,082.90","1,086.66",+49.13,+4.74%,2,"18,517",+84,22.51%,0.8584,Call,02/24/26
"6,025.00",+12.56%,"1,058.10","1,059.75","1,061.40","1,095.05",unch,unch,0,62,unch,22.38%,0.8536,Call,11/26/25
"6,040.00",+12.34%,"1,045.20","1,046.85","1,048.50",0.00,unch,unch,0,0,unch,22.30%,0.8507,Call,N/A
"6,050.00",+12.19%,"1,036.70","1,038.30","1,039.90","1,023.30",unch,unch,0,61,unch,22.24%,0.8487,Call,02/04/26
"6,060.00",+12.05%,"1,028.10","1,029.70","1,031.30",0.00,unch,unch,0,0,unch,22.18%,0.8467,Call,N/A
"6,070.00",+11.90%,"1,019.50","1,021.15","1,022.80",0.00,unch,unch,0,0,unch,22.13%,0.8447,Call,N/A
"6,075.00",+11.83%,"1,015.30","1,016.90","1,018.50","1,122.68",unch,unch,0,3,unch,22.10%,0.8436,Call,01/13/26
"6,080.00",+11.76%,"1,011.00","1,012.60","1,014.20",0.00,unch,unch,0,0,unch,22.07%,0.8426,Call,N/A
"6,090.00",+11.61%,"1,002.50","1,004.10","1,005.70",0.00,unch,unch,0,0,unch,22.02%,0.8406,Call,N/A
"6,100.00",+11.47%,994.00,995.60,997.20,949.78,unch,unch,0,260,unch,21.96%,0.8385,Call,02/23/26
"6,110.00",+11.32%,985.50,987.10,988.70,0.00,unch,unch,0,0,unch,21.91%,0.8364,Call,N/A
"6,120.00",+11.18%,977.00,978.60,980.20,0.00,unch,unch,0,0,unch,21.85%,0.8343,Call,N/A
"6,125.00",+11.10%,972.80,974.40,976.00,"1,041.76",unch,unch,0,1,unch,21.82%,0.8332,Call,10/31/25
"6,130.00",+11.03%,968.60,970.15,971.70,0.00,unch,unch,0,0,unch,21.79%,0.8321,Call,N/A
"6,140.00",+10.89%,960.10,961.70,963.30,0.00,unch,unch,0,0,unch,21.74%,0.8299,Call,N/A
"6,150.00",+10.74%,951.70,953.25,954.80,975.90,unch,unch,0,77,-1,21.68%,0.8277,Call,02/23/26
"6,160.00",+10.60%,943.30,944.85,946.40,0.00,unch,unch,0,0,unch,21.62%,0.8255,Call,N/A
"6,170.00",+10.45%,934.90,936.45,938.00,0.00,unch,unch,0,0,unch,21.56%,0.8233,Call,N/A
"6,175.00",+10.38%,930.70,932.25,933.80,921.40,unch,unch,0,72,unch,21.53%,0.8221,Call,11/25/25
"6,180.00",+10.31%,926.50,928.05,929.60,0.00,unch,unch,0,0,unch,21.51%,0.8210,Call,N/A
"6,190.00",+10.16%,918.10,919.65,921.20,0.00,unch,unch,0,0,unch,21.44%,0.8188,Call,N/A
"6,200.00",+10.02%,909.80,911.35,912.90,870.57,unch,unch,0,"2,488",unch,21.39%,0.8164,Call,02/23/26
"6,210.00",+9.87%,901.40,902.95,904.50,0.00,unch,unch,0,0,unch,21.33%,0.8141,Call,N/A
"6,220.00",+9.73%,893.10,894.65,896.20,0.00,unch,unch,0,0,unch,21.27%,0.8117,Call,N/A
"6,225.00",+9.65%,888.90,890.45,892.00,893.77,unch,unch,0,75,unch,21.24%,0.8106,Call,12/19/25
"6,230.00",+9.58%,884.80,886.35,887.90,0.00,unch,unch,0,0,unch,21.21%,0.8093,Call,N/A
"6,240.00",+9.43%,876.50,878.00,879.50,0.00,unch,unch,0,0,unch,21.15%,0.8070,Call,N/A
"6,250.00",+9.29%,868.20,869.75,871.30,850.13,unch,unch,0,235,unch,21.09%,0.8045,Call,12/17/25
"6,260.00",+9.14%,860.00,861.50,863.00,0.00,unch,unch,0,0,unch,21.03%,0.8021,Call,N/A
"6,270.00",+9.00%,851.70,853.20,854.70,0.00,unch,unch,0,0,unch,20.97%,0.7996,Call,N/A
"6,275.00",+8.93%,847.60,849.10,850.60,788.96,unch,unch,0,128,unch,20.94%,0.7983,Call,12/17/25
"6,280.00",+8.85%,843.50,845.00,846.50,0.00,unch,unch,0,0,unch,20.91%,0.7971,Call,N/A
"6,290.00",+8.71%,835.30,836.80,838.30,0.00,unch,unch,0,0,unch,20.85%,0.7945,Call,N/A
"6,300.00",+8.56%,827.10,828.60,830.10,804.57,unch,unch,0,"1,450",+3,20.79%,0.7920,Call,02/23/26
"6,310.00",+8.42%,818.90,820.40,821.90,0.00,unch,unch,0,0,unch,20.73%,0.7894,Call,N/A
"6,320.00",+8.27%,810.70,812.20,813.70,0.00,unch,unch,0,0,unch,20.66%,0.7868,Call,N/A
"6,325.00",+8.20%,806.70,808.15,809.60,809.46,+809.46,unch,1,"1,991",unch,20.73%,0.7846,Call,02/24/26
"6,330.00",+8.13%,802.60,804.10,805.60,0.00,unch,unch,0,0,unch,20.60%,0.7842,Call,N/A
"6,340.00",+7.98%,794.50,795.95,797.40,0.00,unch,unch,0,0,unch,20.54%,0.7815,Call,N/A
"6,350.00",+7.84%,786.40,787.85,789.30,789.23,+789.23,unch,1,"2,539",unch,20.58%,0.7779,Call,02/24/26
"6,360.00",+7.69%,778.30,779.80,781.30,782.85,+782.85,unch,1,0,unch,20.42%,0.7761,Call,02/24/26
"6,370.00",+7.55%,770.20,771.70,773.20,0.00,unch,unch,0,0,unch,20.36%,0.7733,Call,N/A
"6,375.00",+7.48%,766.20,767.65,769.10,823.59,unch,unch,0,"1,956",unch,20.32%,0.7720,Call,01/09/26
"6,380.00",+7.40%,762.20,763.65,765.10,0.00,unch,unch,0,0,unch,20.29%,0.7706,Call,N/A
"6,390.00",+7.26%,754.10,755.60,757.10,0.00,unch,unch,0,0,unch,20.23%,0.7678,Call,N/A
"6,400.00",+7.11%,746.10,747.60,749.10,722.51,unch,unch,0,"5,943",unch,20.17%,0.7649,Call,02/17/26
"6,410.00",+6.97%,738.10,739.60,741.10,0.00,unch,unch,0,0,unch,20.10%,0.7621,Call,N/A
"6,420.00",+6.82%,730.20,731.65,733.10,0.00,unch,unch,0,0,unch,20.04%,0.7591,Call,N/A
"6,425.00",+6.75%,726.20,727.65,729.10,790.83,unch,unch,0,"1,076",unch,20.01%,0.7577,Call,02/10/26
"6,430.00",+6.68%,722.20,723.65,725.10,0.00,unch,unch,0,0,unch,19.97%,0.7563,Call,N/A
"6,440.00",+6.53%,714.30,715.75,717.20,0.00,unch,unch,0,0,unch,19.91%,0.7533,Call,N/A
"6,450.00",+6.39%,706.40,707.85,709.30,726.50,unch,unch,0,"8,694",-1,19.85%,0.7503,Call,02/23/26
"6,460.00",+6.24%,698.50,699.95,701.40,0.00,unch,unch,0,0,unch,19.78%,0.7473,Call,N/A
"6,470.00",+6.10%,690.60,692.05,693.50,0.00,unch,unch,0,0,unch,19.72%,0.7442,Call,N/A
"6,475.00",+6.02%,686.70,688.10,689.50,650.54,unch,unch,0,"1,634",unch,19.68%,0.7427,Call,01/12/26
"6,480.00",+5.95%,682.80,684.25,685.70,0.00,unch,unch,0,0,unch,19.65%,0.7411,Call,N/A
"6,490.00",+5.81%,675.00,676.40,677.80,0.00,unch,unch,0,0,unch,19.59%,0.7380,Call,N/A
"6,500.00",+5.66%,667.30,668.65,670.00,649.74,unch,unch,0,"4,345",+1,19.53%,0.7349,Call,02/23/26
"6,510.00",+5.52%,659.40,660.75,662.10,0.00,unch,unch,0,0,unch,19.45%,0.7318,Call,N/A
"6,520.00",+5.37%,651.60,653.00,654.40,0.00,unch,unch,0,0,unch,19.39%,0.7286,Call,N/A
"6,525.00",+5.30%,647.80,649.20,650.60,615.00,unch,unch,0,325,unch,19.36%,0.7269,Call,02/05/26
"6,530.00",+5.23%,644.00,645.35,646.70,0.00,unch,unch,0,0,unch,19.33%,0.7253,Call,N/A
"6,540.00",+5.08%,636.20,637.55,638.90,0.00,unch,unch,0,0,unch,19.26%,0.7220,Call,N/A
"6,550.00",+4.94%,628.50,629.85,631.20,594.63,unch,unch,0,161,unch,19.19%,0.7187,Call,02/05/26
"6,560.00",+4.79%,620.90,622.25,623.60,0.00,unch,unch,0,0,unch,19.13%,0.7154,Call,N/A
"6,570.00",+4.65%,613.20,614.55,615.90,0.00,unch,unch,0,0,unch,19.06%,0.7120,Call,N/A
"6,575.00",+4.57%,609.40,610.75,612.10,639.00,unch,unch,0,154,unch,19.02%,0.7103,Call,02/03/26
"6,580.00",+4.50%,605.60,606.95,608.30,0.00,unch,unch,0,0,unch,18.99%,0.7086,Call,N/A
"6,590.00",+4.36%,598.00,599.35,600.70,0.00,unch,unch,0,0,unch,18.92%,0.7052,Call,N/A
"6,600.00",+4.21%,590.40,591.75,593.10,565.20,-44.17,-7.25%,2,"2,480",unch,18.85%,0.7017,Call,02/24/26
"6,610.00",+4.06%,582.90,584.25,585.60,0.00,unch,unch,0,0,unch,18.79%,0.6982,Call,N/A
"6,620.00",+3.92%,575.40,576.75,578.10,0.00,unch,unch,0,0,unch,18.72%,0.6946,Call,N/A
"6,625.00",+3.85%,571.60,572.95,574.30,549.97,unch,unch,0,355,unch,18.68%,0.6928,Call,02/23/26
"6,630.00",+3.77%,567.90,569.25,570.60,0.00,unch,unch,0,0,unch,18.65%,0.6910,Call,N/A
"6,640.00",+3.63%,560.40,561.75,563.10,0.00,unch,unch,0,0,unch,18.58%,0.6874,Call,N/A
"6,650.00",+3.48%,553.00,554.30,555.60,531.30,unch,unch,0,607,unch,18.51%,0.6838,Call,02/17/26
"6,660.00",+3.34%,545.50,546.85,548.20,0.00,unch,unch,0,0,unch,18.44%,0.6801,Call,N/A
"6,670.00",+3.19%,538.20,539.50,540.80,503.75,unch,unch,0,1,+1,18.38%,0.6763,Call,02/23/26
"6,675.00",+3.12%,534.60,535.90,537.20,571.41,unch,unch,0,"1,082",unch,18.35%,0.6744,Call,02/09/26
"6,680.00",+3.05%,530.90,532.25,533.60,0.00,unch,unch,0,0,unch,18.31%,0.6725,Call,N/A
"6,690.00",+2.90%,523.60,524.95,526.30,0.00,unch,unch,0,0,unch,18.24%,0.6687,Call,N/A
"6,700.00",+2.76%,516.30,517.60,518.90,521.10,+40.80,+8.49%,2,"1,100",+2,18.17%,0.6649,Call,02/24/26
"6,710.00",+2.61%,509.00,510.30,511.60,0.00,unch,unch,0,0,unch,18.10%,0.6610,Call,N/A
"6,720.00",+2.47%,501.80,503.10,504.40,0.00,unch,unch,0,0,unch,18.03%,0.6570,Call,N/A
"6,725.00",+2.40%,498.20,499.50,500.80,478.63,unch,unch,0,"1,091",unch,18.00%,0.6551,Call,02/19/26
"6,730.00",+2.32%,494.60,495.90,497.20,0.00,unch,unch,0,0,unch,17.96%,0.6531,Call,N/A
"6,740.00",+2.18%,487.40,488.70,490.00,0.00,unch,unch,0,0,unch,17.89%,0.6491,Call,N/A
"6,750.00",+2.03%,480.40,481.65,482.90,495.52,unch,unch,0,"1,450",unch,17.83%,0.6450,Call,02/19/26
"6,760.00",+1.89%,473.20,474.50,475.80,0.00,unch,unch,0,0,unch,17.75%,0.6409,Call,N/A
"6,770.00",+1.74%,466.10,467.40,468.70,0.00,unch,unch,0,0,unch,17.68%,0.6368,Call,N/A
"6,775.00",+1.67%,462.60,463.90,465.20,467.91,+23.31,+5.24%,4,657,-4,17.65%,0.6347,Call,02/24/26
"6,780.00",+1.60%,459.10,460.40,461.70,466.40,unch,unch,0,2,+2,17.62%,0.6326,Call,02/23/26
"6,790.00",+1.45%,452.10,453.40,454.70,0.00,unch,unch,0,0,unch,17.55%,0.6284,Call,N/A
"6,800.00",+1.31%,445.30,446.55,447.80,446.35,+446.35,unch,3,"3,681",unch,17.47%,0.6241,Call,02/24/26
"6,810.00",+1.16%,438.40,439.65,440.90,0.00,unch,unch,0,0,unch,17.41%,0.6198,Call,N/A
"6,820.00",+1.02%,431.50,432.75,434.00,0.00,unch,unch,0,0,unch,17.34%,0.6155,Call,N/A
"6,825.00",+0.94%,428.00,429.25,430.50,427.20,+27.90,+6.99%,1,319,+1,17.30%,0.6133,Call,02/24/26
"6,830.00",+0.87%,424.60,425.85,427.10,423.80,+25.40,+6.38%,1,1,+1,17.27%,0.6111,Call,02/24/26
"6,840.00",+0.73%,417.80,419.05,420.30,418.79,+418.79,unch,4,0,unch,17.19%,0.6067,Call,02/24/26
"6,850.00",+0.58%,411.00,412.25,413.50,411.71,+411.71,unch,12,"1,022",unch,17.10%,0.6023,Call,02/24/26
"6,860.00",+0.44%,404.30,405.55,406.80,396.90,unch,unch,0,2,unch,17.06%,0.5977,Call,02/20/26
"6,870.00",+0.29%,397.60,398.85,400.10,397.30,+397.30,unch,9,9,unch,16.99%,0.5931,Call,02/24/26
"6,875.00",+0.22%,394.30,395.55,396.80,379.90,unch,unch,0,"1,393",unch,16.96%,0.5908,Call,02/17/26
"6,880.00",+0.15%,391.00,392.25,393.50,395.70,+4.80,+1.23%,1,1,+1,16.92%,0.5885,Call,02/24/26
"6,890.00",unch,384.40,385.65,386.90,389.05,+389.05,unch,1,0,unch,16.85%,0.5839,Call,02/24/26
"6,900.00",-0.14%,377.90,379.10,380.30,384.45,+35.85,+10.28%,19,"5,537",+5,16.79%,0.5792,Call,02/24/26
"6,910.00",-0.29%,371.30,372.55,373.80,0.00,unch,unch,0,0,unch,16.71%,0.5745,Call,N/A
"6,920.00",-0.43%,364.80,366.05,367.30,0.00,unch,unch,0,0,unch,16.64%,0.5697,Call,N/A
"6,925.00",-0.51%,361.60,362.85,364.10,340.50,unch,unch,0,212,unch,16.61%,0.5673,Call,02/17/26
"6,930.00",-0.58%,358.40,359.65,360.90,0.00,unch,unch,0,0,unch,16.58%,0.5649,Call,N/A
"6,940.00",-0.72%,352.00,353.25,354.50,0.00,unch,unch,0,0,unch,16.51%,0.5601,Call,N/A
"6,950.00",-0.87%,345.70,346.90,348.10,342.27,+342.27,unch,2,"4,116",unch,16.44%,0.5552,Call,02/24/26
